,Time,User,Tweet
99,2022-10-17 14:18:58+00:00,haiungha_99,"RT @dhtidwpfflwp: [금의 나라. 물의 나라] 앙숙 A와 B나라. 신은 중재를 위해 각국에 가장 아름다운 아가씨, 가장 현명한 젊은이를 보낼 것을 명하지만 양국은 엿 먹으라며 개와 고양이를 보낸다. 얼결에 강아지를 신랑으로 두게 된 A나…"
100,2022-10-17 14:05:57+00:00,5_3719,@himydp 사라앳 나애 블로그를 사랑해주는 녀자야
101,2022-10-17 14:05:29+00:00,xxkkxng4,아니근데언제봤다고우리사라..라고하는거야아
102,2022-10-17 14:03:40+00:00,postfreshtape,"라고 까진 생각안하고 이 사람 눈엔 내가 완전 어린애겠지 싶어서 그냥 수긍함 
부위마다 하나씩 착용해야 해서 다리에도 씌워야 하는데 케이지가 아무 예고도 없이 쑥 내려가더니 하필 오늘따라 맨다리인 사라 허벅지 잡고 채우려길래 사라가 깜짝 놀라서 발빼다가 발로 케이지 가슴팍 차버림 ㅋㅋ"
103,2022-10-17 14:03:40+00:00,postfreshtape,다시 새로 해줌 ㅋㅋ 사라는 부끄러워서 좀 수월하게라도 해주려는 마음에 움직이려고 멈칫멈칫 하는데 케이지가 괜찮아 가만히 있어도. 하고 윗팔 톡톡 쳐준다 그와중에 사라는 새끼야 말 그만 까라...
104,2022-10-17 14:01:23+00:00,Capta1n_Fortune,"RT @Capta1n_Fortune: '음. 아마 그렇겠지. 하지만 그건 아주 먼 미래의 일이야. 그때쯤의 우리 사라는 이런 질문을 한 사실도 잊고 우리 가업을 잇기 싫다는 둥 뱃사람이 되겠다고 가출이나 하지 않을지..... 걱정이구나!'

'전 기…"
105,2022-10-17 14:00:10+00:00,9utaeman_PE,"뭐? 안 맞아줘? 야, 안 맞아주면. 힘으로 해서 나 이길 거 같냐? 어휴. 운동했다는 놈이 아무 데서나 주먹질하자고. 넌 그래서 안되는 거야, 인마. 어? 야, 술이나 한 잔 사라 새끼야."
106,2022-10-17 13:55:52+00:00,sweetys0824,"RT @0___deukie_dony: 여자친구 있어요? 하는데 말이 너무 심한거 아니넼ㅋㅋㅋㅋ 포기했다고 혼자 살거라는 돈쿤..
ㄴ혼자라니 드기라 둘이 사라야지 !

#권영돈 #도니 #Kwontwins https://t.co/5kQSdxQJaT"
107,2022-10-17 13:53:03+00:00,lovepoet58,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
108,2022-10-17 13:52:49+00:00,goodsound0000,"뭐야 41 42 어디로 사라졋나요

43 연애를 안하니 패스!

44 제일 오래한 짝사랑이 4년+a인데
사실 계속 안이루어지다가 서로 멀어지고 얼굴안보니 마음이 멀어진 케이스? 같습니다..ㅋㅋ

45 제일 먼저 일어나서 차가운물 드링킹하고 세수하러 화장실갑니다"
109,2022-10-17 13:50:59+00:00,rrr_ub2,"RT @k3_qz: (눈 꼭 감고)최선을 다 해서 내 고막이 사라졋엇구나..
야이내고막갖고날른야옹아.. https://t.co/LPQyp8OiO7"
110,2022-10-17 13:45:59+00:00,mysweeties_6,"RT @genjug1: 충격.. 파일 구경했는데 죠 학생증 있는거 처음 앎....
ㅠㅠ 사라는 체중 안적혀있는데 죠는 적혀있고 죠 아이디 옹고집(ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ)인거 너무웃김 ㅠㅠㅠ ㅠㅠ 뭐야??ㅠㅠㅠㅠㅠㅠㅠ https://t.co/Y2QOo…"
111,2022-10-17 13:42:35+00:00,_love_jr20,@CHiKo_bbi 사라해 와기야
112,2022-10-17 13:39:44+00:00,sEtun_v,"RT @postfreshtape: 반짝반짝 사라의 역하렘 네가죽어♡
사귄다고 밝혔을때 주위의 반응은?

케이사라
""양심없는새끼"" 
""경찰 관두더니 존나막나가는 새끼""

카이사라
""축하한다""
""사라야 근데 네 남친은 왜이렇게 인기척이 없냐""

죠사라…"
113,2022-10-17 13:37:48+00:00,tae_bal,사라도아직 애야 하남자새끼야 https://t.co/syHEGWC2rG
114,2022-10-17 13:35:31+00:00,WSBenefit,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
115,2022-10-17 13:26:33+00:00,xPmdNfOocSKOqnI,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
116,2022-10-17 13:21:33+00:00,yung0531_,"@sumini0518 아니 그랫단말야?
난 대뜸 우리사라 하길래
ㅁㅊ개부담스러 했었는데"
117,2022-10-17 13:18:44+00:00,beuledeupiteo1,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
118,2022-10-17 13:15:58+00:00,jmarkable0,"RT @0___deukie_dony: 여자친구 있어요? 하는데 말이 너무 심한거 아니넼ㅋㅋㅋㅋ 포기했다고 혼자 살거라는 돈쿤..
ㄴ혼자라니 드기라 둘이 사라야지 !

#권영돈 #도니 #Kwontwins https://t.co/5kQSdxQJaT"
119,2022-10-17 13:10:46+00:00,k3_qz,"(눈 꼭 감고)최선을 다 해서 내 고막이 사라졋엇구나..
야이내고막갖고날른야옹아.. https://t.co/LPQyp8OiO7"
120,2022-10-17 13:06:30+00:00,Solstice_Harr,"에이다 매혹이 일시적이라지만 ...
미츠키 처음으로 그런 감정 느꼈을 거 아니야
코노하마루는 이미 넋이 나갔고 (계단에서 자빠질 정도면 대가리는 안녕하신가요)
그렇게 사라미츠 둘만 밖에서 호위하는데 미츠키 

사라다... 이 감정은 뭘까? 심장이 미친듯이 두근거렷어.

요지랄하면 어쩔 거냐고."
121,2022-10-17 13:06:20+00:00,doya0641,RT @euang53608520: #도야가_주는_선물_받아도야  하 .. 내 트위터 인생에서 처음 받는 선물 너가 주인공이야 ♡  사라애 ♡ 나 쿠키 프라페 좋아하는건 우캐 안거야 ㅡ3ㅡ https://t.co/V4YhuFm6Cq
122,2022-10-17 13:04:40+00:00,LoveisLove9377,"멤들만 있는 줄 .. 11명이면 ...그럴 수 있다 생각했는데 해외 나가서 굳이 비싼 ....하말하않
왕사장 니가 사라 야끼닉꿍 https://t.co/Z3z0HTQm7M"
123,2022-10-17 13:03:35+00:00,UoBoopP,"RT @rofmaoago: DAY1 참가자

스즈야 아키, 츠키노 미토, 히구치 카에데, 켄모치 토우야, 후시미 가쿠, 유우히 리리, 이에나가 무기, 시스터 클레어, 마치다 치마, 안쥬 카트리나, 리제 헬레스타, 나가오 케이,  겐즈키 토지로, 카이…"
124,2022-10-17 13:02:29+00:00,euang53608520,#도야가_주는_선물_받아도야  하 .. 내 트위터 인생에서 처음 받는 선물 너가 주인공이야 ♡  사라애 ♡ 나 쿠키 프라페 좋아하는건 우캐 안거야 ㅡ3ㅡ https://t.co/V4YhuFm6Cq
125,2022-10-17 12:58:48+00:00,yyuo_zi,@Jiye_ey 지예야 짱 사라해🥺❤
126,2022-10-17 12:55:33+00:00,stay_hyang,"@MBC_entertain 이 예쁜 땨땨강쥐 누구야!!!!!🥹🫶🐶
직장이라는 현생 때문에 음중만이 살길인 저의 첫 공방을 부탁합니다 선생님들🥲💖
음중 직캠은.. 워낙 넘사라 뒷말은 생략../
스키즈, 음중 143해🤟✨
#MBCKPOP_10M https://t.co/vf0CIMq66r"
127,2022-10-17 12:49:46+00:00,newsson1,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
128,2022-10-17 12:48:45+00:00,honjasmaljaeng,"미시마는 애들한테 모범을 보여야죠! 하면서 저 담배 그런거 절대 안합니다!!! 이러는거 너무 귀엽고 좋고 케이지 흡연자라면 그런거 부정은 안하는데 ""그래도 우리 사라가 이런거 하면 경찰아저씨 충격받을거야...하면 안된다?"" 하면서 한마디 덧붙일것 같다"
129,2022-10-17 12:35:41+00:00,jrs899378,"RT @S2ea_pearl: 미도사라 키못방
사라 그냥 미도리를 죽여야겟다..하고 킬각 재고 있는데 미도리가 사라 부르더니 냅다 입술 부딪히고 사라 빡쳐서 움직이지도 못하고 부들거리는 동안 혼자 나감"
130,2022-10-17 12:33:52+00:00,killertradewar,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
131,2022-10-17 12:29:13+00:00,Housekeeper_Kai,@L_epidoptera_ 천연... 팔찌... (멍해지기 시작했습니다. 이분의 페이스에 말려들지 않는 사람이 존재하는 걸까요? 다른 의미로 위험한 장미군요.) 네... 제가 싫다고 해도 따라오실 것 같으니... 적어도 마지막까지 함께 가주셔야겠습니다. 사라 씨에게 드렸다가는 당신이 무슨 말을 할지...
132,2022-10-17 12:21:46+00:00,IIlIllIIIllIlIl,"RT @inkivaariyksi: 장기자랑 시키는거 너무 싫지안냐?
노래 춤 이런거만 장기야.

나는 사포질 잘해
샌딩기까지 있어가지고
즌짜 지대로 사포질할 수있써.

화장실 청소잘해 좋은 세제도 발견했단마리여.

마늘 잘 까.
이런건 장기자랑에 안…"
133,2022-10-17 12:19:15+00:00,narrnarN19,민규야 그거 말고 다른거 사라고
134,2022-10-17 12:17:03+00:00,L_epidoptera_,@Housekeeper_Kai 찾으러갈게... 아니 뭐 그럼 역시 설탕카이를 숙주로 삼아서 붙어있을게 손목에 찰싹 붙어있을게. 천연팔찌 어때 나 시간도 알려주는 장미야...아니면 가는 길 외롭지 않게 함께 가자 콜? 미리 가서 나중에 할머니 되어서 행복하게 살다 오는 사라 기다리자!!!! 그리고 날 사라한테 주는거임!! 어때!!!
135,2022-10-17 12:16:32+00:00,yunseorei,@Hh_0san 뭐야 내 기억력..리스트 사라졋더니 더 심해졋다...진짜 와방 미안해🥹🥹🥹 절대 안 까먹을께!!!! 약속!!!!!!
136,2022-10-17 12:14:53+00:00,x_x_anooo,"@eunha1561 ㅅㅂ놈이멀잡으라는거야.
난사라로감"
137,2022-10-17 12:14:02+00:00,snow_oOoOo0,"@1Hyerang 미안까먹구이제쓴다ㅎ
혜라아! 넌쵀고애트찡구야
항상스발놈이랑 웃겨줘서고마어 덕분에넘재밋어
탐라속유일한석두유사혜랑이
너정말예쁜데자존감이낮은거같애서슬퍼
너진차예뻐!!!! 우쿨렐레도 잘치고 목소리도예쁘고
계폭하면죽여버릴거야 그러니까우리평트하자
가끔쫌또라아갘지만사라에🤍"
138,2022-10-17 12:11:59+00:00,jetty_kt,"RT @wiz_yv: 야 황재균 이 개새캬
넌 끝나고 영현이한테 제일비싼 소고기사라"
139,2022-10-17 12:11:43+00:00,SamchiGoodboy,"RT @dhtidwpfflwp: [금의 나라. 물의 나라] 앙숙 A와 B나라. 신은 중재를 위해 각국에 가장 아름다운 아가씨, 가장 현명한 젊은이를 보낼 것을 명하지만 양국은 엿 먹으라며 개와 고양이를 보낸다. 얼결에 강아지를 신랑으로 두게 된 A나…"
140,2022-10-17 12:11:27+00:00,ktwiz18,"RT @wiz_yv: 야 황재균 이 개새캬
넌 끝나고 영현이한테 제일비싼 소고기사라"
141,2022-10-17 12:11:08+00:00,wiz_yv,"야 황재균 이 개새캬
넌 끝나고 영현이한테 제일비싼 소고기사라"
142,2022-10-17 12:10:37+00:00,Vtuber_majiske,"RT @rofmaoago: DAY1 참가자

스즈야 아키, 츠키노 미토, 히구치 카에데, 켄모치 토우야, 후시미 가쿠, 유우히 리리, 이에나가 무기, 시스터 클레어, 마치다 치마, 안쥬 카트리나, 리제 헬레스타, 나가오 케이,  겐즈키 토지로, 카이…"
143,2022-10-17 12:07:51+00:00,ChidouinKG,@deteshine 케이사라야
144,2022-10-17 12:03:23+00:00,chologbyeol3,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
145,2022-10-17 11:58:27+00:00,82flyparis,"신용받고 싶단 말을 하면서 또 태연하게 속였어......
사라한텐 데미지가지 않는 함정 파는거 아는데도 빡치는건 빡치는거
자기 살 길은 마련해둬야겠고
그와중에도 사라는 자길 믿어줬으면 좋겠고
케이지 티 안나게 원하는건 다 이룩하는 치밀히고 음습하고 욕심많은 놈임 씨배이..."
146,2022-10-17 11:48:30+00:00,IGTD_AP,사라가 주인공이기 때문에 어쩌면 케이지의 그런 과거라든가 그의 심리상태라든가 이래저래 더 많이 알게 될 확률이 높긴 하지만... 예상 15.5%의 사무라이걸 여고생이라도 아직 어린데 그 성인을 직접 다 헤아려줘야 할......게 있을까. . . ..  . . . .. . ? (은은한 신형만 짤) 하는 생각도...
147,2022-10-17 11:47:33+00:00,Y990802_,사라해 마크야 https://t.co/JZ4tKIOjbk
148,2022-10-17 11:42:00+00:00,Iam_potatochips,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
149,2022-10-17 11:40:32+00:00,37___1,"백파야.... 니가 좋아하는 통조림이랑 시약이랑 사라쿠사음식이랑 부러진검이랑 뱅가드재배치단축의책이랑 6코스트의손이랑 은총 스피어 가디언창 다 있으면 어떻게든 되겠지
백파: 유몽사 https://t.co/ITk3tdfB4k"
150,2022-10-17 11:39:43+00:00,Maiden_BlueEyes,"""키사라에 대해 모를리가요.""

""... 그거야, 소녀는, 그녀의 유산과도 같은 존재이니까요?""

#유희왕
#푸른_눈의_소녀"
151,2022-10-17 11:38:09+00:00,dontdie_99,RT @genjug1: 사라는 데리고 다녀야 할 강쥐가 많아 https://t.co/U5Gf6Zi2CL
152,2022-10-17 11:27:41+00:00,tad_tad,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
153,2022-10-17 11:21:39+00:00,watasiga_sine,"RT @fbvid0606: 죽은 죠랑 선생님도 AI로 챕투 챕쓰리에 언급됐으니까
이제 카이만 남았네요
사라 데스게임 이겨서 나갈 때 문 열어주면서 잘하셨습니다 사라 씨하고 죽었던 애들 다 보여줘ㅜ카이야"
154,2022-10-17 11:21:05+00:00,fbvid0606,"죽은 죠랑 선생님도 AI로 챕투 챕쓰리에 언급됐으니까
이제 카이만 남았네요
사라 데스게임 이겨서 나갈 때 문 열어주면서 잘하셨습니다 사라 씨하고 죽었던 애들 다 보여줘ㅜ카이야"
155,2022-10-17 11:20:09+00:00,backup_fr,사라야 정신차려 다같이에 너도 포함이라고..!!!!!! 이 언니가 플레이하는이상 너도 살아야해!!!! https://t.co/lMKW4vWcD7
156,2022-10-17 11:19:07+00:00,backup_fr,사라야...
157,2022-10-17 11:17:47+00:00,fromChidouin,"카이야 행복해라…
하면 사라양의 행복을 보는게 저의행복 이지랄할것같음 그냥같이하하호호행복할순없니제발카이야"
158,2022-10-17 11:17:04+00:00,backup_fr,사라의 기억도.. 찾아보는게 좋을거같은데.. 사라가 제일 미스테리야.. https://t.co/OpCDySPqb0
159,2022-10-17 11:15:07+00:00,doya0641,@cyan_3to3 ㅋㅌㅋㅌㅋㅌㅋㅌㅋ 아니야잇 사라애🤤💚💚
160,2022-10-17 11:11:24+00:00,ttobagi62,"백팀
리더 시이나 유이카
팀원 알반 녹스, 셀렌 타츠키, 유고 아스마, 아주라 세실리아, 데렘 카도, 시스카 레온타인, 시키나기 아키라, 나세라, 양나리, 세피나, 베르몬드 반데라스, 후시미 가쿠, 스코야 카나, 아마가세 무유, 오노마치 하루카, 호시카와 사라, 니시조노 치구사, 유키시로 마히로"
161,2022-10-17 11:03:32+00:00,2star_ryan,"사라야
정말 난 네가 모든 이벤트에 참여해 좋지만
힘들다
힘들다"
162,2022-10-17 11:02:10+00:00,jjing_sewing,"콘서트 준비물로 친구가 쇼퍼백/방석/ 무릎담요를 사라고 함
&gt;&gt; 
1. 쇼퍼백
어깨에 매는 가방을 두개 매면 이상하겟지? 슬링백도 사서 폰/립밤 등을 소지해야지~
2. 방석
집회방석을 사놓고 웹서핑 하다가 엄청얇은 온열방석을 발견해서 신나서 주문함&gt;&gt;발열재품이니까 보조배터리 대용량이어야겟지??"
163,2022-10-17 11:02:08+00:00,ttobagi62,"JP 참여 라이버
베르몬드 반데라스 - 백팀
후시미 가쿠 - 백팀
스코야 카나 - 백팀
폰토 네이 - 홍팀
아마가세 무유 - 홍팀
오노마치 하루카 - 백팀
호시카와 사라 - 백팀
야구루마 리네 - 홍팀
소라호시 키라메 - 홍팀
니시조노 치구사 - 백팀
토도로키 쿄코 - 홍팀
유키시로 마히로 - 백팀"
164,2022-10-17 10:56:53+00:00,sarahcheol,"뭐 가격은 별로 안비싸다 싶기는 한데..
조각 크기에 따라 다르지만 많아야 4-5조각 먹으면 배부를텐데... (사라철 기준) https://t.co/OUczMDTrst"
165,2022-10-17 10:55:32+00:00,1jiomo,"RT @oduckdiary: 즈! 학생회
되게 이사라마오의 사회생활 적응기
10부작 드라마같음
매번 고난을 겪지만 마지막에
케이토나 에이치가 후후... 마오군.
 잘했단 소리야.. 하면
마오가 아.. 아리가또고자이마스..!!!
하면서 경쾌한 엔딩곡…"
166,2022-10-17 10:55:16+00:00,mimiming2323,"오늘 ㄹㅇ 케이사라 그릴려고했담말이야
근데 미도사라 그리던거 어떻게든 살려야겟음 ㅂㄷㅂㄷ 이번에 못끝내면 
다음에 그릴시간업슨ㅁ"
167,2022-10-17 10:54:55+00:00,mayo_3777,"RT @oduckdiary: 즈! 학생회
되게 이사라마오의 사회생활 적응기
10부작 드라마같음
매번 고난을 겪지만 마지막에
케이토나 에이치가 후후... 마오군.
 잘했단 소리야.. 하면
마오가 아.. 아리가또고자이마스..!!!
하면서 경쾌한 엔딩곡…"
168,2022-10-17 10:53:15+00:00,Gopinky_,"RT @01S31771183: 케이지 진짜 뭘 어떻게 해줘야하는지 하나도 모르겠음 ㅋㅋㅋ 
감싸주면 정색하면서 그만두라고 오히려 사라를 말림
근데 안 감싸주면 실망한 표정으로 조용히 사라를 바라봄 진짜 내가 어느 장단에 맞춰 춤추면 됨??? 오마와리…"
169,2022-10-17 10:51:39+00:00,oduckdiary,"즈! 학생회
되게 이사라마오의 사회생활 적응기
10부작 드라마같음
매번 고난을 겪지만 마지막에
케이토나 에이치가 후후... 마오군.
 잘했단 소리야.. 하면
마오가 아.. 아리가또고자이마스..!!!
하면서 경쾌한 엔딩곡 흘러나옴"
170,2022-10-17 10:46:16+00:00,beongaesomun,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
171,2022-10-17 10:43:13+00:00,3Q5d7d9EuOoiySy,"@ALL_1WANNAD0 ㅠ 너무... 귀여워! ""달링"" 불러주는 거 넘 좋아요 많이 많이 불러줘 사라야... 어떻게든 사라가 기뻐할 수 있도록 자캐 인성 잘 빚어둘 테니까요"
172,2022-10-17 10:39:34+00:00,3Q5d7d9EuOoiySy,"@ALL_1WANNAD0 귀엽고 깜찍한 걸 사랑하니까요ㅠㅠ 아오 공주야...! 못 마시게는 못하지만 천천히 마시게는 할 것 같아요 달린 보통 병나발 부는데 일부러 잔에 따라서 홀짝일 것 같고 자기랑 같은 속도로 마시자고 간청,,, 넌 영약해. 하고 한 마디 할지도 모르겠어요 ㅠㅠ 잠든 사라 머리 쓰다듬다 뽀뽀해버리기"
173,2022-10-17 10:31:02+00:00,kor119,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
174,2022-10-17 10:30:47+00:00,gimsehwa11,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
175,2022-10-17 10:29:05+00:00,deukiedony_,"RT @0___deukie_dony: 여자친구 있어요? 하는데 말이 너무 심한거 아니넼ㅋㅋㅋㅋ 포기했다고 혼자 살거라는 돈쿤..
ㄴ혼자라니 드기라 둘이 사라야지 !

#권영돈 #도니 #Kwontwins https://t.co/5kQSdxQJaT"
176,2022-10-17 10:27:12+00:00,BRAiNiN0N1,@ALL_1WANNAD0 하아 둘이 쇼핑하러 가면 욘은 오~ 야~ 와~ 괜찮네~ 리액션봇 되고 사라는 음? 하? 엥? 뭔… 의 연속일 것 같아서 웃겨요 ㅠ 심지어 이쪽은 뭐가 괜찮은 조합이고 뭐가 아닌지 구별할 수 있는 미감부터 죽어버린… 결국 타협을 본 게 세미정장이나 댄디룩이겠죠 &lt;&lt;
177,2022-10-17 10:22:27+00:00,free_2434,"RT @rofmaoago: DAY1 참가자

스즈야 아키, 츠키노 미토, 히구치 카에데, 켄모치 토우야, 후시미 가쿠, 유우히 리리, 이에나가 무기, 시스터 클레어, 마치다 치마, 안쥬 카트리나, 리제 헬레스타, 나가오 케이,  겐즈키 토지로, 카이…"
178,2022-10-17 10:20:27+00:00,Keisara_,케이사라 이바보야
179,2022-10-17 10:20:01+00:00,nuemnuem100,"#이트윗을본순간탐라유행최애말하기

화산귀환: 안봄
버튜버: 징버거
뱅드림: 코코로
앙스타: 미카
프세카: 린/사키
우마무스메: 골드시티
코난: 란?
나루토: 히나타
하이큐: 츳키?야치?
도리벤: 안봄
데못죽: 안봄
네죽: 사라/긴
주술회전: 안봄
킹프리: 와카나.유키노조
우타프리: 안봄"
180,2022-10-17 10:17:48+00:00,c8WJdCNfTtr0HOB,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
181,2022-10-17 10:15:45+00:00,Isis_410,"RT @rofmaoago: DAY1 참가자

스즈야 아키, 츠키노 미토, 히구치 카에데, 켄모치 토우야, 후시미 가쿠, 유우히 리리, 이에나가 무기, 시스터 클레어, 마치다 치마, 안쥬 카트리나, 리제 헬레스타, 나가오 케이,  겐즈키 토지로, 카이…"
182,2022-10-17 10:13:31+00:00,elin0y_,"RT @0___deukie_dony: 여자친구 있어요? 하는데 말이 너무 심한거 아니넼ㅋㅋㅋㅋ 포기했다고 혼자 살거라는 돈쿤..
ㄴ혼자라니 드기라 둘이 사라야지 !

#권영돈 #도니 #Kwontwins https://t.co/5kQSdxQJaT"
183,2022-10-17 10:12:09+00:00,kyd574269,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
184,2022-10-17 10:11:38+00:00,DalYaui,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
185,2022-10-17 10:11:28+00:00,kwon_1st_,"RT @0___deukie_dony: 여자친구 있어요? 하는데 말이 너무 심한거 아니넼ㅋㅋㅋㅋ 포기했다고 혼자 살거라는 돈쿤..
ㄴ혼자라니 드기라 둘이 사라야지 !

#권영돈 #도니 #Kwontwins https://t.co/5kQSdxQJaT"
186,2022-10-17 10:09:19+00:00,kukudasu8p,"RT @rofmaoago: DAY1 참가자

스즈야 아키, 츠키노 미토, 히구치 카에데, 켄모치 토우야, 후시미 가쿠, 유우히 리리, 이에나가 무기, 시스터 클레어, 마치다 치마, 안쥬 카트리나, 리제 헬레스타, 나가오 케이,  겐즈키 토지로, 카이…"
187,2022-10-17 10:07:30+00:00,jaemninana,"RT @rofmaoago: DAY1 참가자

스즈야 아키, 츠키노 미토, 히구치 카에데, 켄모치 토우야, 후시미 가쿠, 유우히 리리, 이에나가 무기, 시스터 클레어, 마치다 치마, 안쥬 카트리나, 리제 헬레스타, 나가오 케이,  겐즈키 토지로, 카이…"
188,2022-10-17 10:07:29+00:00,deukdontwins,"RT @0___deukie_dony: 여자친구 있어요? 하는데 말이 너무 심한거 아니넼ㅋㅋㅋㅋ 포기했다고 혼자 살거라는 돈쿤..
ㄴ혼자라니 드기라 둘이 사라야지 !

#권영돈 #도니 #Kwontwins https://t.co/5kQSdxQJaT"
189,2022-10-17 10:02:59+00:00,audemyung,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
190,2022-10-17 10:02:41+00:00,ayama_v,"RT @rofmaoago: DAY1 참가자

스즈야 아키, 츠키노 미토, 히구치 카에데, 켄모치 토우야, 후시미 가쿠, 유우히 리리, 이에나가 무기, 시스터 클레어, 마치다 치마, 안쥬 카트리나, 리제 헬레스타, 나가오 케이,  겐즈키 토지로, 카이…"
191,2022-10-17 10:00:12+00:00,efsd69,"RT @rofmaoago: DAY1 참가자

스즈야 아키, 츠키노 미토, 히구치 카에데, 켄모치 토우야, 후시미 가쿠, 유우히 리리, 이에나가 무기, 시스터 클레어, 마치다 치마, 안쥬 카트리나, 리제 헬레스타, 나가오 케이,  겐즈키 토지로, 카이…"
192,2022-10-17 09:58:30+00:00,Donotknowme12,"RT @rofmaoago: DAY1 참가자

스즈야 아키, 츠키노 미토, 히구치 카에데, 켄모치 토우야, 후시미 가쿠, 유우히 리리, 이에나가 무기, 시스터 클레어, 마치다 치마, 안쥬 카트리나, 리제 헬레스타, 나가오 케이,  겐즈키 토지로, 카이…"
193,2022-10-17 09:55:44+00:00,flyingskyyoyo49,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
194,2022-10-17 09:53:58+00:00,j08127285,@blueflash_4 아니야…무슨일인지는 몰라도 제발 사라지지마 ㅠ🥺
